Origin,Voucher ID,Vendor Name,Invoice Date,Invoice ID (or DBID),Payment Date,Invoice  Amt,Line Description,Paid Gross Amount,Account,Fund,Deptid,ChartField 1,ChartField 2,Payment Method,Account Descr, Amount ,ticket #
TRV,13564997,US BANK UC TRAVEL CENTER,4/13/22,100174848931,4/21/22,192.950,No Description,192.950,57211,71148,32315,CGRGEN,CGATI,EFT,Travel DB US Bank Clearing, 192.95 ,5267751083213
TRV,13565055,US BANK UC TRAVEL CENTER,4/13/22,581041342568,4/21/22,10.000,No Description,10.000,57211,71148,32315,CGRGEN,CGATI,EFT,Travel DB US Bank Clearing, 10.00 ,8900815199380
TRV,13549280,US BANK UC TRAVEL CENTER,2/14/22,100633489070,2/22/22,369.440,No Description,369.440,57211,71234,32356,      ,SHJSH,EFT,Travel DB US Bank Clearing, 369.44 ,0167703329967
TRV,13549298,US BANK UC TRAVEL CENTER,2/14/22,580460701842,2/22/22,10.000,No Description,10.000,57211,71234,32356,      ,SHJSH,EFT,Travel DB US Bank Clearing, 10.00 ,8900814776421
TRV,13551053,US BANK UC TRAVEL CENTER,2/21/22,100851461660,3/1/22,117.950,No Description,117.950,57211,71234,32356,      ,SHJSH,EFT,Travel DB US Bank Clearing, 117.95 ,5267703521629
TRV,13551073,US BANK UC TRAVEL CENTER,2/21/22,580530789256,3/1/22,10.000,No Description,10.000,57211,71234,32356,      ,SHJSH,EFT,Travel DB US Bank Clearing, 10.00 ,8900814776806
TRV,13570861,US BANK UC TRAVEL CENTER,5/3/22,581240973102,5/11/22,32.000,No Description,32.000,57211,71234,32356,      ,SHJSH,EFT,Travel DB US Bank Clearing, 32.00 ,8900815982379
TRV,13573164,US BANK UC TRAVEL CENTER,5/3/22,100485629471,5/19/22,9.000,No Description,9.000,57211,71234,32356,      ,SHJSH,EFT,Travel DB US Bank Clearing, 9.00 ,0167751967560
TRV,13594722,US BANK UC TRAVEL CENTER,8/2/22,100729802587,8/10/22,366.160,No Description,366.160,57211,71304,31150,      ,IQAMS,EFT,Travel DB US Bank Clearing, 366.16 ,0167754997074
TRV,13594742,US BANK UC TRAVEL CENTER,8/2/22,582150999103,8/10/22,10.000,No Description,10.000,57211,71304,31150,      ,IQAMS,EFT,Travel DB US Bank Clearing, 10.00 ,8900817033100
TRV,13564302,US BANK UC TRAVEL CENTER,4/11/22,100803668538,4/19/22,396.050,No Description,396.050,57211,71410,14037,      ,CPO73,EFT,Travel DB US Bank Clearing, 396.05 ,5267751082983
TRV,13564373,US BANK UC TRAVEL CENTER,4/11/22,581020970258,4/19/22,10.000,No Description,10.000,57211,71410,14037,      ,CPO73,EFT,Travel DB US Bank Clearing, 10.00 ,8900815199176
TRV,13622571,US BANK UC TRAVEL CENTER,11/16/22,100019090126,11/29/22,176.480,No Description,176.480,57211,71448,32315,CGTGEN,CGEST,EFT,Travel DB US Bank Clearing, 176.48 ,5267858457826
TRV,13622572,US BANK UC TRAVEL CENTER,11/16/22,100019090134,11/29/22,176.480,No Description,176.480,57211,71448,32315,CGTGEN,CGEST,EFT,Travel DB US Bank Clearing, 176.48 ,5267858457828
TRV,13622620,US BANK UC TRAVEL CENTER,11/16/22,583211166188,11/29/22,10.000,No Description,10.000,57211,71448,32315,CGTGEN,CGEST,EFT,Travel DB US Bank Clearing, 10.00 ,8900834043204
TRV,13622629,US BANK UC TRAVEL CENTER,11/16/22,583211321403,11/29/22,10.000,No Description,10.000,57211,71448,32315,CGTGEN,CGEST,EFT,Travel DB US Bank Clearing, 10.00 ,8900834043201
TRV,13625125,US BANK UC TRAVEL CENTER,11/30/22,100865367630,12/8/22,333.530,No Description,333.530,57211,71448,32315,CGTGEN,CGEST,EFT,Travel DB US Bank Clearing, 333.53 ,5267858818843
TRV,13625138,US BANK UC TRAVEL CENTER,11/30/22,583351011503,12/8/22,10.000,No Description,10.000,57211,71448,32315,CGTGEN,CGEST,EFT,Travel DB US Bank Clearing, 10.00 ,8900834043703
TRV,13554999,US BANK UC TRAVEL CENTER,3/8/22,100264734607,3/16/22,267.960,No Description,267.960,57211,71502,10264,      ,BAN9S,EFT,Travel DB US Bank Clearing, 267.96 ,5267749696351
TRV,13555018,US BANK UC TRAVEL CENTER,3/8/22,580680805269,3/16/22,10.000,No Description,10.000,57211,71502,10264,      ,BAN9S,EFT,Travel DB US Bank Clearing, 10.00 ,8900815113889
TRV,13614134,US BANK UC TRAVEL CENTER,10/18/22,108246157589,10/26/22,180.660,No Description,180.660,57211,71694,26697,      ,EUDEF,EFT,Travel DB US Bank Clearing, 180.66 ,5267857695868
TRV,13614191,US BANK UC TRAVEL CENTER,10/18/22,582920805693,10/26/22,10.000,No Description,10.000,57211,71694,26697,      ,EUDEF,EFT,Travel DB US Bank Clearing, 10.00 ,8900833721604
TRV,13549454,US BANK UC TRAVEL CENTER,2/15/22,331900726699,2/23/22,250.540,No Description,250.540,57211,71908,31150,      ,IQMAL,EFT,Travel DB US Bank Clearing, 250.54 ,0277703329975
TRV,13549480,US BANK UC TRAVEL CENTER,2/15/22,580470859605,2/23/22,10.000,No Description,10.000,57211,71908,31150,      ,IQMAL,EFT,Travel DB US Bank Clearing, 10.00 ,8900814776431
TRV,13587428,US BANK UC TRAVEL CENTER,6/29/22,100941390478,7/8/22,267.120,No Description,267.120,57211,71917,14510,SAGW01,SARAI,EFT,Travel DB US Bank Clearing, 267.12 ,5267754071014
TRV,13587445,US BANK UC TRAVEL CENTER,6/29/22,581810945886,7/8/22,10.000,No Description,10.000,57211,71917,14510,SAGW01,SARAI,EFT,Travel DB US Bank Clearing, 10.00 ,8900816795432
TRV,13564352,US BANK UC TRAVEL CENTER,4/11/22,581020870805,4/19/22,10.000,No Description,10.000,57211,71933,12998,      ,PG1RJ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815199141
TRV,13583737,US BANK UC TRAVEL CENTER,6/13/22,100680181591,6/21/22,327.050,No Description,327.050,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 327.05 ,5267753507051
TRV,13583738,US BANK UC TRAVEL CENTER,6/13/22,100680181617,6/21/22,327.050,No Description,327.050,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 327.05 ,5267753507053
TRV,13583739,US BANK UC TRAVEL CENTER,6/13/22,100680181625,6/21/22,258.060,No Description,258.060,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 258.06 ,5267753507064
TRV,13583740,US BANK UC TRAVEL CENTER,6/13/22,100680181633,6/21/22,258.060,No Description,258.060,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 258.06 ,5267753507065
TRV,13583741,US BANK UC TRAVEL CENTER,6/13/22,100680181641,6/21/22,258.060,No Description,258.060,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 258.06 ,5267753507069
TRV,13583743,US BANK UC TRAVEL CENTER,6/13/22,100680181666,6/21/22,212.060,No Description,212.060,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 212.06 ,5267753507076
TRV,13583744,US BANK UC TRAVEL CENTER,6/13/22,100680181674,6/21/22,212.060,No Description,212.060,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 212.06 ,5267753507077
TRV,13583746,US BANK UC TRAVEL CENTER,6/13/22,100680181690,6/21/22,264.500,No Description,264.500,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 264.50 ,5267753507082
TRV,13583747,US BANK UC TRAVEL CENTER,6/13/22,100680181708,6/21/22,335.340,No Description,335.340,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 335.34 ,5267753507083
TRV,13583748,US BANK UC TRAVEL CENTER,6/13/22,100680181716,6/21/22,327.050,No Description,327.050,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 327.05 ,5267753507086
TRV,13583775,US BANK UC TRAVEL CENTER,6/13/22,581650840478,6/21/22,10.000,No Description,10.000,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815985703
TRV,13583776,US BANK UC TRAVEL CENTER,6/13/22,581650845469,6/21/22,10.000,No Description,10.000,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815985721
TRV,13583785,US BANK UC TRAVEL CENTER,6/13/22,581650919215,6/21/22,10.000,No Description,10.000,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815985699
TRV,13583786,US BANK UC TRAVEL CENTER,6/13/22,581650920072,6/21/22,10.000,No Description,10.000,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815985700
TRV,13583788,US BANK UC TRAVEL CENTER,6/13/22,581650924975,6/21/22,10.000,No Description,10.000,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815985708
TRV,13583790,US BANK UC TRAVEL CENTER,6/13/22,581650925865,6/21/22,10.000,No Description,10.000,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815985711
TRV,13583791,US BANK UC TRAVEL CENTER,6/13/22,581650927135,6/21/22,10.000,No Description,10.000,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815985720
TRV,13583792,US BANK UC TRAVEL CENTER,6/13/22,581650931061,6/21/22,10.000,No Description,10.000,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815985730
TRV,13583799,US BANK UC TRAVEL CENTER,6/13/22,581651006012,6/21/22,10.000,No Description,10.000,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815985707
TRV,13583803,US BANK UC TRAVEL CENTER,6/13/22,581651011038,6/21/22,10.000,No Description,10.000,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815985726
TRV,13583804,US BANK UC TRAVEL CENTER,6/13/22,581651011590,6/21/22,10.000,No Description,10.000,57211,71949,31117,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815985727
TRV,13580917,US BANK UC TRAVEL CENTER,6/1/22,100857585131,6/9/22,172.960,No Description,172.960,57211,71977,14240,      ,     ,EFT,Travel DB US Bank Clearing, 172.96 ,5267752702206
TRV,13580940,US BANK UC TRAVEL CENTER,6/1/22,581530957850,6/9/22,10.000,No Description,10.000,57211,71977,14240,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815984869
TRV,13540682,US BANK UC TRAVEL CENTER,1/4/22,100516274465,1/12/22,63.970,No Description,63.970,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 63.97 ,5267702222729
TRV,13540683,US BANK UC TRAVEL CENTER,1/4/22,100516274473,1/12/22,68.980,No Description,68.980,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 68.98 ,5267702222730
TRV,13540709,US BANK UC TRAVEL CENTER,1/4/22,580050660464,1/12/22,10.000,No Description,10.000,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 10.00 ,8900814327496
TRV,13540725,US BANK UC TRAVEL CENTER,1/4/22,580050774539,1/12/22,10.000,No Description,10.000,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 10.00 ,8900814327497
TRV,13541965,US BANK UC TRAVEL CENTER,1/12/22,100691861300,1/20/22,101.440,No Description,101.440,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 101.44 ,5267702497150
TRV,13541966,US BANK UC TRAVEL CENTER,1/12/22,100691861318,1/20/22,101.440,No Description,101.440,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 101.44 ,5267702497151
TRV,13541978,US BANK UC TRAVEL CENTER,1/12/22,580130880173,1/20/22,10.000,No Description,10.000,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 10.00 ,8900814327645
TRV,13541980,US BANK UC TRAVEL CENTER,1/12/22,580130945166,1/20/22,10.000,No Description,10.000,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 10.00 ,8900814327646
TRV,13556714,US BANK UC TRAVEL CENTER,3/15/22,100742494403,3/23/22,282.450,No Description,282.450,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 282.45 ,5267749880640
TRV,13556745,US BANK UC TRAVEL CENTER,3/15/22,580750799070,3/23/22,10.000,No Description,10.000,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 10.00 ,8900815197026
TRV,13560319,US BANK UC TRAVEL CENTER,3/28/22,100179871987,4/6/22,316.930,No Description,316.930,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 316.93 ,5267750225393
TRV,13560345,US BANK UC TRAVEL CENTER,3/28/22,580880678827,4/6/22,10.000,No Description,10.000,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 10.00 ,8900815197895
TRV,13564994,US BANK UC TRAVEL CENTER,4/13/22,100174848881,4/21/22,88.980,No Description,88.980,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 88.98 ,5267751083194
TRV,13564995,US BANK UC TRAVEL CENTER,4/13/22,100174848899,4/21/22,88.980,No Description,88.980,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 88.98 ,5267751083198
TRV,13565020,US BANK UC TRAVEL CENTER,4/13/22,581041040360,4/21/22,10.000,No Description,10.000,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 10.00 ,8900815199367
TRV,13565032,US BANK UC TRAVEL CENTER,4/13/22,581041143412,4/21/22,10.000,No Description,10.000,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 10.00 ,8900815199365
TRV,13566349,US BANK UC TRAVEL CENTER,4/18/22,100137207402,4/26/22,88.980,No Description,88.980,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 88.98 ,5267751475670
TRV,13566350,US BANK UC TRAVEL CENTER,4/18/22,100137207410,4/26/22,103.980,No Description,103.980,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 103.98 ,5267751475671
TRV,13566363,US BANK UC TRAVEL CENTER,4/18/22,581090677372,4/26/22,10.000,No Description,10.000,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 10.00 ,8900815199625
TRV,13566369,US BANK UC TRAVEL CENTER,4/18/22,581090764428,4/26/22,10.000,No Description,10.000,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 10.00 ,8900815199626
TRV,13580345,US BANK UC TRAVEL CENTER,5/30/22,100950529483,6/7/22,274.610,No Description,274.610,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 274.61 ,5267752702042
TRV,13580355,US BANK UC TRAVEL CENTER,5/30/22,581510581169,6/7/22,10.000,No Description,10.000,57211,72027,14122,CAC100,CALER,EFT,Travel DB US Bank Clearing, 10.00 ,8900815984716
TRV,13614145,US BANK UC TRAVEL CENTER,10/18/22,108406924232,10/26/22,164.720,No Description,164.720,57211,72219,10264,      ,BAN9S,EFT,Travel DB US Bank Clearing, 164.72 ,0167857695764
TRV,13614201,US BANK UC TRAVEL CENTER,10/18/22,582920858510,10/26/22,10.000,No Description,10.000,57211,72219,10264,      ,BAN9S,EFT,Travel DB US Bank Clearing, 10.00 ,8900833721502
TRV,13545877,US BANK UC TRAVEL CENTER,1/31/22,100906784377,2/8/22,208.840,No Description,208.840,57211,72273,10935,      ,CEJOF,EFT,Travel DB US Bank Clearing, 208.84 ,0167703036834
TRV,13545888,US BANK UC TRAVEL CENTER,1/31/22,580320592411,2/8/22,10.000,No Description,10.000,57211,72273,10935,      ,CEJOF,EFT,Travel DB US Bank Clearing, 10.00 ,8900814328148
TRV,13545873,US BANK UC TRAVEL CENTER,1/31/22,100906784336,2/8/22,208.840,No Description,208.840,57211,72412,10935,      ,CEJOF,EFT,Travel DB US Bank Clearing, 208.84 ,0167703036813
TRV,13545890,US BANK UC TRAVEL CENTER,1/31/22,580320641424,2/8/22,10.000,No Description,10.000,57211,72412,10935,      ,CEJOF,EFT,Travel DB US Bank Clearing, 10.00 ,8900814328132
TRV,13613901,US BANK UC TRAVEL CENTER,10/17/22,107645263783,10/25/22,211.120,No Description,211.120,57211,72707,12116,      ,IMRS1,EFT,Travel DB US Bank Clearing, 211.12 ,5267857695667
TRV,13613921,US BANK UC TRAVEL CENTER,10/17/22,344900028032,10/25/22,288.440,No Description,288.440,57211,72707,12116,      ,IMRS1,EFT,Travel DB US Bank Clearing, 288.44 ,0017857695664
TRV,13613936,US BANK UC TRAVEL CENTER,10/17/22,582910834373,10/25/22,10.000,No Description,10.000,57211,72707,12116,      ,IMRS1,EFT,Travel DB US Bank Clearing, 10.00 ,8900833721406
TRV,13613945,US BANK UC TRAVEL CENTER,10/17/22,582910927540,10/25/22,10.000,No Description,10.000,57211,72707,12116,      ,IMRS1,EFT,Travel DB US Bank Clearing, 10.00 ,8900833721408
TRV,13614178,US BANK UC TRAVEL CENTER,10/18/22,582920715108,10/26/22,10.000,No Description,10.000,57211,72707,12116,      ,IMRS1,EFT,Travel DB US Bank Clearing, 10.00 ,8900833721611
TRV,13614225,US BANK UC TRAVEL CENTER,10/18/22,872922231331,10/26/22,204.900,No Description,204.900,57211,72707,12116,      ,IMRS1,EFT,Travel DB US Bank Clearing, 204.90 ,0067857695876
TRV,13612360,US BANK UC TRAVEL CENTER,10/11/22,102904680817,10/19/22,176.480,No Description,176.480,57211,77582,14510,      ,LCJED,EFT,Travel DB US Bank Clearing, 176.48 ,5267857092962
TRV,13612396,US BANK UC TRAVEL CENTER,10/11/22,582851104891,10/19/22,10.000,No Description,10.000,57211,77582,14510,      ,LCJED,EFT,Travel DB US Bank Clearing, 10.00 ,8900833436047
TRV,13614133,US BANK UC TRAVEL CENTER,10/18/22,108246157563,10/26/22,170.990,No Description,170.990,57211,77582,14510,      ,LCJED,EFT,Travel DB US Bank Clearing, 170.99 ,5267857695846
TRV,13614214,US BANK UC TRAVEL CENTER,10/18/22,582920990438,10/26/22,10.000,No Description,10.000,57211,77582,14510,      ,LCJED,EFT,Travel DB US Bank Clearing, 10.00 ,8900833721584
TRV,13616153,US BANK UC TRAVEL CENTER,10/24/22,102749687451,11/1/22,329.590,No Description,329.590,57211,82866,26697,      ,EUWJJ,EFT,Travel DB US Bank Clearing, 329.59 ,5267857972912
TRV,13616181,US BANK UC TRAVEL CENTER,10/24/22,582980760360,11/1/22,10.000,No Description,10.000,57211,82866,26697,      ,EUWJJ,EFT,Travel DB US Bank Clearing, 10.00 ,8900833722048
TRV,13625131,US BANK UC TRAVEL CENTER,11/30/22,100865367754,12/8/22,89.220,No Description,89.220,57211,89510,23800,      ,EHLXW,EFT,Travel DB US Bank Clearing, 89.22 ,5267858818873
TRV,13625144,US BANK UC TRAVEL CENTER,11/30/22,583351130766,12/8/22,10.000,No Description,10.000,57211,89510,23800,      ,EHLXW,EFT,Travel DB US Bank Clearing, 10.00 ,8900834043729
TRV,13625155,US BANK UC TRAVEL CENTER,11/30/22,873354654965,12/8/22,138.600,No Description,138.600,57211,89510,23800,      ,EHLXW,EFT,Travel DB US Bank Clearing, 138.60 ,0067858818872
TRV,13588670,US BANK UC TRAVEL CENTER,7/5/22,100883846077,7/13/22,376.730,No Description,376.730,57211,89549,13058,      ,     ,EFT,Travel DB US Bank Clearing, 376.73 ,5267754071312
TRV,13588671,US BANK UC TRAVEL CENTER,7/5/22,100883846085,7/13/22,376.730,No Description,376.730,57211,89549,13058,      ,     ,EFT,Travel DB US Bank Clearing, 376.73 ,5267754071313
TRV,13588683,US BANK UC TRAVEL CENTER,7/5/22,581870721171,7/13/22,10.000,No Description,10.000,57211,89549,13058,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900816795738
TRV,13588713,US BANK UC TRAVEL CENTER,7/5/22,581870963732,7/13/22,10.000,No Description,10.000,57211,89549,13058,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900816795739
TRV,13588687,US BANK UC TRAVEL CENTER,7/5/22,581870741633,7/13/22,10.000,No Description,10.000,57211,89549,13058,      ,PHATL,EFT,Travel DB US Bank Clearing, 10.00 ,8900816795660
TRV,13555022,US BANK UC TRAVEL CENTER,3/8/22,580680843567,3/16/22,30.000,No Description,30.000,57211,94869,10935,CEYR01,CEAYK,EFT,Travel DB US Bank Clearing, 30.00 ,8900815196457
TRV,13555197,US BANK UC TRAVEL CENTER,3/9/22,100188001801,3/17/22,390.080,No Description,390.080,57211,94869,10935,CEYR01,CEAYK,EFT,Travel DB US Bank Clearing, 390.08 ,0167749696538
TRV,13555236,US BANK UC TRAVEL CENTER,3/9/22,580691303030,3/17/22,10.000,No Description,10.000,57211,94869,10935,CEYR01,CEAYK,EFT,Travel DB US Bank Clearing, 10.00 ,8900815196568
TRV,13558232,US BANK UC TRAVEL CENTER,3/21/22,100553883902,3/29/22,337.170,No Description,337.170,57211,96346,24532,JBMSCI,     ,EFT,Travel DB US Bank Clearing, 337.17 ,5267750224971
TRV,13558258,US BANK UC TRAVEL CENTER,3/21/22,580810725497,3/29/22,10.000,No Description,10.000,57211,96346,24532,JBMSCI,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815197471
TRV,13572645,US BANK UC TRAVEL CENTER,5/7/22,100128017445,5/17/22,247.960,No Description,247.960,57211,96576,31178,      ,     ,EFT,Travel DB US Bank Clearing, 247.96 ,5267752213516
TRV,13572791,US BANK UC TRAVEL CENTER,5/7/22,581280536922,5/17/22,10.000,No Description,10.000,57211,96576,31178,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815982825
TRV,13574915,US BANK UC TRAVEL CENTER,5/17/22,100305197208,5/25/22,267.960,No Description,267.960,57211,96576,31178,      ,     ,EFT,Travel DB US Bank Clearing, 267.96 ,5267752214341
TRV,13574964,US BANK UC TRAVEL CENTER,5/17/22,581381021392,5/25/22,10.000,No Description,10.000,57211,96576,31178,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815983596
TRV,13576352,US BANK UC TRAVEL CENTER,5/23/22,100246870873,6/1/22,147.970,No Description,147.970,57211,96576,31178,      ,     ,EFT,Travel DB US Bank Clearing, 147.97 ,5267752701396
TRV,13576386,US BANK UC TRAVEL CENTER,5/23/22,581440851369,6/1/22,10.000,No Description,10.000,57211,96576,31178,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900815984156
TRV,13605037,US BANK UC TRAVEL CENTER,9/14/22,582581209344,9/22/22,10.000,No Description,10.000,57211,96576,31178,      ,     ,EFT,Travel DB US Bank Clearing, 10.00 ,8900817867626
TRV,13605043,US BANK UC TRAVEL CENTER,9/14/22,582581214062,9/22/22,32.000,No Description,32.000,57211,96576,31178,      ,     ,EFT,Travel DB US Bank Clearing, 32.00 ,8900817867651
TRV,13618624,US BANK UC TRAVEL CENTER,11/2/22,583071054993,11/10/22,32.000,No Description,32.000,57211,96576,31178,      ,     ,EFT,Travel DB US Bank Clearing, 32.00 ,8900834042391
TRV,13588668,US BANK UC TRAVEL CENTER,7/5/22,100883846044,7/13/22,207.960,No Description,207.960,57211,96582,11367,      ,EAREC,EFT,Travel DB US Bank Clearing, 207.96 ,5267754071292
